web-scraper-order,web-scraper-start-url,title,price,availability,pagination,pagination-href,link,link-href,image-src
"1612612715-2223","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Microsoft Surface Notebook (Procesor Intel® Core™ i5-7300U (3M Cache, up to 3.50 GHz), Kaby Lake, 13.5""HD, 8GB, 256GB SSD, Intel HD Graphics 620, Win10S)","9.699,99 Lei","Intreaba stoc","5","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:5","Laptop Microsoft Surface Notebook (Procesor Intel® Core™ i5-7300U (3M Cache, up to 3.50 GHz), Kaby Lake, 13.5""HD, 8GB, 256GB SSD, Intel HD Graphics 620, Win10S)","https://www.evomag.ro/portabile-laptopuri-notebook/microsoft-laptop-microsoft-surface-notebook-procesor-intel-core-i5-7300u-3m-cache-up-to-3.50-ghz-kaby-lake-13.5-hd-8gb-256gb-ssd-intel-hd-graphics-620-win10s-3588296.html","https://static3.evomag.ro/img?file=products%2F3588%2F3588296%2Fw1537534045_1498199857sur1.jpg&height=150&extend=white"
"1612612490-1982","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 9510 (Procesor Intel® Core™ i7-10810U (12M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Argintiu)","12.799,99 Lei","Stoc epuizat","15","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop Dell Latitude 9510 (Procesor Intel® Core™ i7-10810U (12M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-9510-procesor-intel-core-i7-10810u-12m-cache-up-to-4.90-ghz-comet-lake-15.6-fhd-16gb-512gb-ssd-intel-uhd-graphics-win10-pro-argintiu-3793590.html","https://static3.evomag.ro/img?file=products%2F3793%2F3793590%2F1595426786Laptop+Dell+Latitude+9510+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10810U+%2812M+Cache%2C+up+to+4.90+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+Argintiu%291.png&height=150&extend=white"
"1612612091-1613","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop MSI Modern B4MW (Procesor AMD Ryzen 5 4500U (8M Cache, up to 4.00 GHz), 14"" FHD, 8GB, 256GB SSD, AMD Radeon Graphics, Negru)","3.199,99 Lei","Stoc epuizat","16","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:16","Laptop MSI Modern B4MW (Procesor AMD Ryzen 5 4500U (8M Cache, up to 4.00 GHz), 14"" FHD, 8GB, 256GB SSD, AMD Radeon Graphics, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/msi-laptop-msi-modern-b4mw-procesor-amd-ryzen-5-4500u-8m-cache-up-to-4.00-ghz-14-fhd-8gb-256gb-ssd-amd-radeon-graphics-negru-3796076.html","https://static3.evomag.ro/img?file=products%2F3796%2F3796076%2F1598270546Laptop+MSI+Modern+B4MW+%28Procesor+AMD+Ryzen+5+4500U+%288M+Cache%2C+up+to+4.00+GHz%29%2C+14+FHD%2C+8GB%2C+256GB+SSD%2C+AMD+Radeon+Graphics%2C+Negru%291.jpg&height=150&extend=white"
"1612612356-1868","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Acer Predator Helios 300 PH317-54 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD, 8GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Win10 Home, Negru)","6.999,99 Lei","Stoc epuizat","21","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:21","Laptop Gaming Acer Predator Helios 300 PH317-54 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD, 8GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Win10 Home, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-gaming-acer-predator-helios-300-ph317-54-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-17.3-fhd-8gb-512gb-ssd-nvidia-geforce-rtx-2060-6gb-win10-home-negru-3804987.html","https://static3.evomag.ro/img?file=products%2F3804%2F3804987%2F1565343980Laptop+Gaming+Acer+Predator+Helios+300+PH317-53+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9750H+%2812M+Cache%2C+up+to+4.50+GHz%29%2C+17.3+FHD%2C+16GB%2C+1TB+HDD+%407200RPM+%2B+512GB+SSD%2C+nVidia+GeForce+GTX+1660Ti+%406GB%2C+Negru%29+1.jpg&height=150&extend=white"
"1612611813-1327","https://www.evomag.ro/portabile-laptopuri-notebook/","Nou! Laptop Dell Inspiron 3793 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), Ice Lake, 17.3"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Linux, Negru)","2.699,00 Lei","In stoc magazin","","","Nou! Laptop Dell Inspiron 3793 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), Ice Lake, 17.3"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-3793-procesor-intel-core-i3-1005g1-4m-cache-up-to-3.40-ghz-ice-lake-17.3-fhd-8gb-256gb-ssd-intel-uhd-graphics-linux-negru-3806696.html","https://static3.evomag.ro/img?file=products%2F3806%2F3806696%2F1575291681Laptop+Dell+Inspiron+3793+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-1065G7+%288M+Cache%2C+up+to+3.90+GHz%29%2C+Ice+Lake%2C+17.3+FHD%2C+8GB%2C+512GB+SSD%2C+nVidia+GeForce+MX230+%402GB%2C+Win10+Home%2C+Negru%29+1.jpg&height=150&extend=white"
"1612612320-1801","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP 250 G7 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Negru)","3.299,99 Lei","Stoc epuizat","23","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:23","Laptop HP 250 G7 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-250-g7-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-negru-3792757.html","https://static3.evomag.ro/img?file=products%2F3792%2F3792757%2F1570431616Laptop+HP+250+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-7020U+%283M+Cache%2C+up+to+2.30+GHz%29%2C+Kaby+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+HD+Graphics+620%2C+Negru%29+1.jpg&height=150&extend=white"
"1612612230-1745","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Asus TUF FX505DT-BQ190 (Procesor AMD Ryzen 5 3550H (4M Cache, up to 3.70 GHz), 15.6"" FHD, 8GB, 1TB HDD @5400RPM + 256GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","2.982,99 Lei","Stoc epuizat","22","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:22","Laptop Gaming Asus TUF FX505DT-BQ190 (Procesor AMD Ryzen 5 3550H (4M Cache, up to 3.70 GHz), 15.6"" FHD, 8GB, 1TB HDD @5400RPM + 256GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-tuf-fx505dt-bq190-procesor-amd-ryzen-5-3550h-4m-cache-up-to-3.70-ghz-15.6-fhd-8gb-1tb-hdd-5400rpm-256gb-ssd-nvidia-geforce-gtx-1650-4gb-negru-3800739.html","https://static3.evomag.ro/img?file=products%2F3800%2F3800739%2F1556779458Laptop+Gaming+Asus+TUF+FX505DY-BQ008+%28Procesor+AMD+Ryzen+5+3550H+%284M+Cache%2C+up+to+3.70+GHz%29%2C+15.6+FHD%2C+8GB%2C+1TB+SSHD+%405400RPM%2C+AMD+Radeon+RX+560X+%404GB%2C+Negru%29+1.jpg&height=150&extend=white"
"1612611999-1492","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Dell Alienware Area 51M (Procesor Intel® Core™ i9-9900K (16M Cache, up to 5.00 GHz), Coffee Lake, 17.3"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2080 @8GB, Win10 Pro, Argintiu)","22.199,99 Lei","Stoc epuizat","12","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop Gaming Dell Alienware Area 51M (Procesor Intel® Core™ i9-9900K (16M Cache, up to 5.00 GHz), Coffee Lake, 17.3"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2080 @8GB, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-gaming-dell-alienware-area-51m-procesor-intel-core-i9-9900k-16m-cache-up-to-5.00-ghz-coffee-lake-17.3-fhd-16gb-512gb-ssd-nvidia-geforce-rtx-2080-8gb-win10-pro-argintiu-3780527.html","https://static3.evomag.ro/img?file=products%2F3780%2F3780527%2F1571049024Laptop+Gaming+Dell+Alienware+Area+51M+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9700K+%2812M+Cache%2C+up+to+4.90+GHz%29%2C+Coffee+Lake%2C+17.3+FHD%2C+32GB%2C+1TB+SSHD+%2B+512GB+SSD%2C+nVidia+GeForce+RTX+2080+%408GB%2C+Win10+Pro%2C+Argintiu%291.jpg&height=150&extend=white"
"1612612183-1703","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo Ideapad 3 (Procesor AMD Athlon™ Gold 3150U (4M Cache, up to 3.30 GHz), 15.6"" FHD, 4GB, 256GB SSD, AMD Radeon Graphics, Gri)","1.599,99 Lei","Stoc epuizat","20","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop Lenovo Ideapad 3 (Procesor AMD Athlon™ Gold 3150U (4M Cache, up to 3.30 GHz), 15.6"" FHD, 4GB, 256GB SSD, AMD Radeon Graphics, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-3-procesor-amd-athlon-gold-3150u-4m-cache-up-to-3.30-ghz-15.6-fhd-4gb-256gb-ssd-amd-radeon-graphics-gri-3801066.html","https://static3.evomag.ro/img?file=products%2F3801%2F3801066%2F1602679312Laptop+Lenovo+Ideapad+3+%28Procesor+AMD+Ryzen+3+3250U+%284M+Cache%2C+up+to+3.50+GHz%29%2C+15.6+FHD%2C+4GB%2C+256GB+SSD%2C+AMD+Radeon+Graphics%2C+Gri%291.JPG&height=150&extend=white"
"1612612230-1725","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Inspiron 5593 (Procesor Intel® Core™ i7-1065G7 (8M Cache, up to 3.90 GHz), Ice Lake, 15.6"" FHD, 8GB, 256GB SSD, nVidia GeForce MX230 @2GB, Win10 Home, Argintiu)","4.159,99 Lei","Stoc epuizat","22","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:22","Laptop Dell Inspiron 5593 (Procesor Intel® Core™ i7-1065G7 (8M Cache, up to 3.90 GHz), Ice Lake, 15.6"" FHD, 8GB, 256GB SSD, nVidia GeForce MX230 @2GB, Win10 Home, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-5593-procesor-intel-core-i7-1065g7-8m-cache-up-to-3.90-ghz-ice-lake-15.6-fhd-8gb-256gb-ssd-nvidia-geforce-mx230-2gb-win10-home-argintiu-3791198.html","https://static3.evomag.ro/img?file=products%2F3791%2F3791198%2F1571741828Laptop+Dell+Inspiron+5593+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-1065G7+%288M+Cache%2C+up+to+3.90+GHz%29%2C+Ice+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+nVidia+GeForce+MX230+%404GB%2C+Win10+Home%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612611906-1400","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion Y740 (Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), Coffee Lake, 17.3"" FHD, 32GB, 1TB HDD @7200RPM + 512GB SSD, nVidia GeForce RTX 2080 @8GB, Win10 Pro, Negru)","15.699,99 Lei","Stoc epuizat","8","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:8","Laptop Gaming Lenovo Legion Y740 (Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), Coffee Lake, 17.3"" FHD, 32GB, 1TB HDD @7200RPM + 512GB SSD, nVidia GeForce RTX 2080 @8GB, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-y740-procesor-intel-core-i9-9880h-16m-cache-up-to-4.80-ghz-coffee-lake-17.3-fhd-32gb-1tb-hdd-7200rpm-512gb-ssd-nvidia-geforce-rtx-2080-8gb-win10-pro-negru-3790162.html","https://static3.evomag.ro/img?file=products%2F3790%2F3790162%2F1568730730Laptop+Gaming+Lenovo+Legion+Y740+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9750H+%2812M+Cache%2C+3.90+GHz%29%2C+Coffee+Lake%2C+17.3+FHD%2C+16GB%2C+1TB+SSD%2C+nVidia+GeForce+RTX+2060+%406GB%2C+Negru%29+1.jpg&height=150&extend=white"
"1612612045-1568","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5 (4M Cache, up to 3.50 GHz), Kaby Lake, 13.3"", Retina, Touch Bar, 8GB, 256GB SSD, Intel Iris Plus 650, Mac OS Sierra, Layout RO, Gri)","10.499,99 Lei","Stoc epuizat","14","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:14","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5 (4M Cache, up to 3.50 GHz), Kaby Lake, 13.3"", Retina, Touch Bar, 8GB, 256GB SSD, Intel Iris Plus 650, Mac OS Sierra, Layout RO, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-the-new-macbook-pro-13-retina-procesor-intel-core-i5-4m-cache-up-to-3.50-ghz-kaby-lake-13.3-retina-touch-bar-8gb-256gb-ssd-intel-iris-plus-650-mac-os-sierra-layout-ro-gri-3588086.html","https://static3.evomag.ro/img?file=products%2F3588%2F3588086%2F1498043573mac1.jpg&height=150&extend=white"
"1612611906-1413","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Dell G3 3590 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 15.6"" FHD, 8GB, 256GB SSD, nVidia GeForce GTX 1650 @4GB, Linux, Negru)","4.473,99 Lei","Stoc epuizat","8","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:8","Laptop Gaming Dell G3 3590 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 15.6"" FHD, 8GB, 256GB SSD, nVidia GeForce GTX 1650 @4GB, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-gaming-dell-g3-3590-procesor-intel-core-i5-9300h-8m-cache-up-to-4.10-ghz-coffee-lake-15.6-fhd-8gb-256gb-ssd-nvidia-geforce-gtx-1650-4gb-linux-negru-3794034.html","https://static3.evomag.ro/img?file=products%2F3794%2F3794034%2F1575882246Laptop+Gaming+Dell+G3+3590+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9750H+%2812M+Cache%2C+up+to+4.50+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+16GB%2C+1TB+HDD+%405400RPM+%2B+256GB+SSD%2C+nVidia+GeForce+GTX+1650Ti+%404GB%2C+Linux%2C+Negru%29+1.jpg&height=150&extend=white"
"1612612445-1973","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Dell G3 3590 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 15.6"" FHD, 8GB, 1TB HDD @5400RPM + 256GB SSD, nVidia GeForce GTX 1650 @4GB, Linux, Negru)","4.431,99 Lei","Stoc epuizat","17","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:17","Laptop Gaming Dell G3 3590 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 15.6"" FHD, 8GB, 1TB HDD @5400RPM + 256GB SSD, nVidia GeForce GTX 1650 @4GB, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-gaming-dell-g3-3590-procesor-intel-core-i5-9300h-8m-cache-up-to-4.10-ghz-coffee-lake-15.6-fhd-8gb-1tb-hdd-5400rpm-256gb-ssd-nvidia-geforce-gtx-1650-4gb-linux-negru-3777806.html","https://static3.evomag.ro/img?file=products%2F3777%2F3777806%2F1575882246Laptop+Gaming+Dell+G3+3590+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9750H+%2812M+Cache%2C+up+to+4.50+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+16GB%2C+1TB+HDD+%405400RPM+%2B+256GB+SSD%2C+nVidia+GeForce+GTX+1650Ti+%404GB%2C+Linux%2C+Negru%29+1.jpg&height=150&extend=white"
"1612611906-1431","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Toshiba Portege R200-127","7.940,99 Lei","Stoc epuizat","8","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:8","Laptop Toshiba Portege R200-127","https://www.evomag.ro/portabile-laptopuri-notebook/toshiba-laptop-portege-r200-127-1087.html","https://static3.evomag.ro/img?file=products%2F1%2F1087%2FPortege.big.jpg&height=150&extend=white"
"1612612137-1651","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming MSI GE75 Raider (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD, 64GB, 1TB SSD, nVidia GeForce RTX 2080 SUPER @8GB, Win10 Pro, Negru)","17.799,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop Gaming MSI GE75 Raider (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD, 64GB, 1TB SSD, nVidia GeForce RTX 2080 SUPER @8GB, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/msi-laptop-gaming-msi-ge75-raider-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-17.3-fhd-64gb-1tb-ssd-nvidia-geforce-rtx-2080-super-8gb-win10-pro-negru-3792255.html","https://static3.evomag.ro/img?file=products%2F3792%2F3792255%2F1568982343Laptop+Gaming+MSI+GE75+Raider+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i9-9880H+%2816M+Cache%2C+up+to+4.80+GHz%29%2C+Coffee+Lake%2C+17.3+FHD%2C+32GB%2C+1TB+SSD%2C+nVidia+GeForce+RTX+2080+%408GB%2C+Negru%291.png&height=150&extend=white"
"1612611999-1488","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Inspiron 5593 (Procesor Intel® Core™ i5-1035G1 (8M Cache, up to 3.90 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Linux, Argintiu)","3.425,99 Lei","Stoc epuizat","12","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop Dell Inspiron 5593 (Procesor Intel® Core™ i5-1035G1 (8M Cache, up to 3.90 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Linux, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-5593-procesor-intel-core-i5-1035g1-8m-cache-up-to-3.90-ghz-ice-lake-15.6-fhd-8gb-512gb-ssd-intel-uhd-graphics-linux-argintiu-3774965.html","https://static3.evomag.ro/img?file=products%2F3774%2F3774965%2F1571736595Laptop+Dell+Inspiron+5593+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-1035G1+%288M+Cache%2C+up+to+3.90+GHz%29%2C+Ice+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Home%2C+Argintiu%29+1.jpg&height=150&extend=white"
"1612612668-2202","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 440 G5 (Procesor Intel® Core™ i7-8550U (8M Cache, up to 4.00 GHz), Kaby Lake R, 14"" FHD, 8GB, 256GB SSD, nVidia GeForce 930MX @2GB, FPR, Wireless AC, Win10 Pro, Argintiu)","4.359,99 Lei","Stoc epuizat","7","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:7","Laptop HP ProBook 440 G5 (Procesor Intel® Core™ i7-8550U (8M Cache, up to 4.00 GHz), Kaby Lake R, 14"" FHD, 8GB, 256GB SSD, nVidia GeForce 930MX @2GB, FPR, Wireless AC, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-440-g5-procesor-intel-core-i7-8550u-8m-cache-up-to-4.00-ghz-kaby-lake-r-14-fhd-8gb-256gb-ssd-nvidia-geforce-930mx-2gb-fpr-wireless-ac-win10-pro-argintiu-3602902.html","https://static3.evomag.ro/img?file=products%2F3602%2F3602902%2Fw1537451446_1512747505f1.jpg&height=150&extend=white"
"1612612715-2226","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Microsoft Surface Notebook (Procesor Intel® Core™ i7-7600U (4M Cache, up to 3.90 GHz), Kaby Lake, 13.5""HD, 8GB, 256GB SSD, Intel HD Graphics 620, Win10S)","9.699,99 Lei","Intreaba stoc","5","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:5","Laptop Microsoft Surface Notebook (Procesor Intel® Core™ i7-7600U (4M Cache, up to 3.90 GHz), Kaby Lake, 13.5""HD, 8GB, 256GB SSD, Intel HD Graphics 620, Win10S)","https://www.evomag.ro/portabile-laptopuri-notebook/microsoft-laptop-microsoft-surface-notebook-procesor-intel-core-i7-7600u-4m-cache-up-to-3.90-ghz-kaby-lake-13.5-hd-8gb-256gb-ssd-intel-hd-graphics-620-win10s-3588297.html","https://static3.evomag.ro/img?file=products%2F3588%2F3588297%2Fw1537534085_1498199837sur1.jpg&height=150&extend=white"
"1612612137-1671","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 14"" FHD, 8GB, 512GB SSD, nVidia GeForce MX110 @2GB, Argintiu)","3.643,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 14"" FHD, 8GB, 512GB SSD, nVidia GeForce MX110 @2GB, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-440-g7-procesor-intel-core-i7-10510u-8m-cache-up-to-4.90-ghz-comet-lake-14-fhd-8gb-512gb-ssd-nvidia-geforce-mx110-2gb-argintiu-3789274.html","https://static3.evomag.ro/img?file=products%2F3789%2F3789274%2F1586441181Laptop+HP+ProBook+440+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+14+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612612445-1953","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Vostro 3590 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Linux, Negru)","2.953,99 Lei","Stoc epuizat","17","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:17","Laptop Dell Vostro 3590 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-3590-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-linux-negru-3777031.html","https://static3.evomag.ro/img?file=products%2F3777%2F3777031%2F1575887031Laptop+Dell+Vostro+3590+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Linux%2C+Negru%29+0.jpg&height=150&extend=white"
"1612612091-1604","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP 250 G7 (Procesor Intel® Core™ i3-8130U (4M Cache, up to 3.40 GHz), Kaby Lake R, 15.6"" FHD, 4GB, 1TB HDD @5400RPM + 128GB SSD, nVidia GeForce MX110 @2GB, Negru)","2.156,99 Lei","Stoc epuizat","16","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:16","Laptop HP 250 G7 (Procesor Intel® Core™ i3-8130U (4M Cache, up to 3.40 GHz), Kaby Lake R, 15.6"" FHD, 4GB, 1TB HDD @5400RPM + 128GB SSD, nVidia GeForce MX110 @2GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-250-g7-procesor-intel-core-i3-8130u-4m-cache-up-to-3.40-ghz-kaby-lake-r-15.6-fhd-4gb-1tb-hdd-5400rpm-128gb-ssd-nvidia-geforce-mx110-2gb-negru-3792984.html","https://static3.evomag.ro/img?file=products%2F3792%2F3792984%2F1570431616Laptop+HP+250+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-7020U+%283M+Cache%2C+up+to+2.30+GHz%29%2C+Kaby+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+HD+Graphics+620%2C+Negru%29+1.jpg&height=150&extend=white"
